NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,PIT_TIME,CLASS,GROUP,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,IM1a_time,IM1a_elapsed,IM1_time,IM1_elapsed,IM2a_time,IM2a_elapsed,IM2_time,IM2_elapsed,IM3a_time,IM3a_elapsed,FL_time,FL_elapsed,LAP_TIME_SECONDS,TRACK,RACE,AIR_TEMP,TRACK_TEMP,HUMIDITY,RAIN,WIND_SPEED,BEST_LAP_SECONDS,AVG_TOP10_SECONDS,TOTAL_DRIVER_LAPS,INT-1_time,INT-1_elapsed,INT-2_time,INT-2_elapsed
51,1,7,2:11.699,0,,46.785,0,49.546,0,35.368,0,143.9,15:34.368,13:02:13.265,0:46.785,0:49.546,0:35.368,,,Am,,Toyota Gazoo Racing,GF,46.785,49.546,35.368,26.557,26.557,20.228,46.785,19.203,1:05.988,30.343,1:36.331,13.97,1:50.301,21.398,2:11.699,131.699,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,8,2:11.140,0,,46.302,0,49.704,0,35.134,2,144.5,17:45.508,13:04:24.405,0:46.302,0:49.704,0:35.134,,,Am,,Toyota Gazoo Racing,GF,46.302,49.704,35.134,26.31,26.31,19.992,46.302,19.425,1:05.727,30.279,1:36.006,13.885,1:49.891,21.249,2:11.140,131.14,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,9,2:11.890,0,,47.189,0,49.322,0,35.379,0,143.6,19:57.398,13:06:36.295,0:47.189,0:49.322,0:35.379,,,Am,,Toyota Gazoo Racing,GF,47.189,49.322,35.379,26.453,26.453,20.736,47.189,19.249,1:06.438,30.073,1:36.511,14.027,1:50.538,21.352,2:11.890,131.89,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,10,2:10.769,2,,46.531,0,49.052,0,35.186,0,144.9,22:08.167,13:08:47.064,0:46.531,0:49.052,0:35.186,,,Am,,Toyota Gazoo Racing,GF,46.531,49.052,35.186,26.233,26.233,20.298,46.531,19.11,1:05.641,29.942,1:35.583,13.888,1:49.471,21.298,2:10.769,130.769,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,11,2:10.787,0,,46.266,0,49.145,0,35.376,0,144.9,24:18.954,13:10:57.851,0:46.266,0:49.145,0:35.376,,,Am,,Toyota Gazoo Racing,GF,46.266,49.145,35.376,26.265,26.265,20.001,46.266,19.139,1:05.405,30.006,1:35.411,13.927,1:49.338,21.449,2:10.787,130.787,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,12,2:22.179,0,,46.099,2,49.222,0,46.858,0,133.2,26:41.133,13:13:20.030,0:46.099,0:49.222,0:46.858,,,Am,,Toyota Gazoo Racing,GF,46.099,49.222,46.858,26.112,26.112,19.987,46.099,19.254,1:05.353,29.968,1:35.321,14.036,1:49.357,32.822,2:22.179,142.179,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,14,2:11.688,0,,46.322,0,49.924,0,35.442,0,143.9,31:05.534,13:17:44.431,0:46.322,0:49.924,0:35.442,,,Am,,Toyota Gazoo Racing,GF,46.322,49.924,35.442,26.317,26.317,20.005,46.322,19.389,1:05.711,30.535,1:36.246,13.971,1:50.217,21.471,2:11.688,131.688,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,15,2:12.328,0,,46.517,0,49.598,0,36.213,0,143.2,33:17.862,13:19:56.759,0:46.517,0:49.598,0:36.213,,,Am,,Toyota Gazoo Racing,GF,46.517,49.598,36.213,26.365,26.365,20.152,46.517,19.367,1:05.884,30.231,1:36.115,14.223,1:50.338,21.990,2:12.328,132.328,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,16,2:12.453,0,,47.255,0,49.564,0,35.634,0,143.0,35:30.315,13:22:09.212,0:47.255,0:49.564,0:35.634,,,Am,,Toyota Gazoo Racing,GF,47.255,49.564,35.634,26.606,26.606,20.649,47.255,19.415,1:06.670,30.149,1:36.819,13.983,1:50.802,21.651,2:12.453,132.453,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,17,2:11.957,0,,46.762,0,49.636,0,35.559,0,143.6,37:42.272,13:24:21.169,0:46.762,0:49.636,0:35.559,,,Am,,Toyota Gazoo Racing,GF,46.762,49.636,35.559,26.477,26.477,20.285,46.762,19.371,1:06.133,30.265,1:36.398,14.036,1:50.434,21.523,2:11.957,131.957,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,18,2:13.035,0,,47.654,0,49.759,0,35.622,0,142.4,39:55.307,13:26:34.204,0:47.654,0:49.759,0:35.622,,,Am,,Toyota Gazoo Racing,GF,47.654,49.759,35.622,26.769,26.769,20.885,47.654,19.482,1:07.136,30.277,1:37.413,14.155,1:51.568,21.467,2:13.035,133.035,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,19,2:12.099,0,,46.766,0,49.584,0,35.749,0,143.4,42:07.406,13:28:46.303,0:46.766,0:49.584,0:35.749,,,Am,,Toyota Gazoo Racing,GF,46.766,49.584,35.749,26.539,26.539,20.227,46.766,19.419,1:06.185,30.165,1:36.350,14.011,1:50.361,21.738,2:12.099,132.099,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,20,2:11.862,0,,47.051,0,49.323,0,35.488,0,143.7,44:19.268,13:30:58.165,0:47.051,0:49.323,0:35.488,,,Am,,Toyota Gazoo Racing,GF,47.051,49.323,35.488,26.75,26.75,20.301,47.051,19.316,1:06.367,30.007,1:36.374,13.94,1:50.314,21.548,2:11.862,131.862,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
51,1,21,2:13.131,0,,47.180,0,49.691,0,36.260,0,142.3,46:32.399,13:33:11.296,0:47.180,0:49.691,0:36.260,,,Am,,Toyota Gazoo Racing,FF,47.18,49.691,36.26,26.74,26.74,20.44,47.180,19.558,1:06.738,30.133,1:36.871,14.154,1:51.025,22.106,2:13.131,133.131,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,130.769,131.383,21,,,,
55,1,1,2:11.683,0,,47.738,0,48.786,0,35.159,0,143.9,2:11.683,12:48:50.580,0:47.738,0:48.786,0:35.159,,,Am,,Toyota Gazoo Racing,GF,47.738,48.786,35.159,27.848,27.848,19.89,47.738,18.822,1:06.560,29.964,1:36.524,13.885,1:50.409,21.274,2:11.683,131.683,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,2,2:09.219,0,,45.739,0,48.406,0,35.074,0,146.6,4:20.902,12:50:59.799,0:45.739,0:48.406,0:35.074,,,Am,,Toyota Gazoo Racing,GF,45.739,48.406,35.074,25.884,25.884,19.855,45.739,18.786,1:04.525,29.62,1:34.145,13.93,1:48.075,21.144,2:09.219,129.219,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,3,2:09.177,0,,45.748,0,48.399,0,35.030,0,146.7,6:30.079,12:53:08.976,0:45.748,0:48.399,0:35.030,,,Am,,Toyota Gazoo Racing,GF,45.748,48.399,35.03,25.904,25.904,19.844,45.748,18.79,1:04.538,29.609,1:34.147,13.892,1:48.039,21.138,2:09.177,129.177,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,4,2:08.834,2,,45.621,2,48.192,2,35.021,0,147.1,8:38.913,12:55:17.810,0:45.621,0:48.192,0:35.021,,,Am,,Toyota Gazoo Racing,GF,45.621,48.192,35.021,25.818,25.818,19.803,45.621,18.718,1:04.339,29.474,1:33.813,13.911,1:47.724,21.110,2:08.834,128.834,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,5,2:09.149,0,,45.746,0,48.469,0,34.934,0,146.7,10:48.062,12:57:26.959,0:45.746,0:48.469,0:34.934,,,Am,,Toyota Gazoo Racing,GF,45.746,48.469,34.934,25.873,25.873,19.873,45.746,18.795,1:04.541,29.674,1:34.215,13.844,1:48.059,21.090,2:09.149,129.149,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,6,2:09.344,0,,45.748,0,48.566,0,35.030,0,146.5,12:57.406,12:59:36.303,0:45.748,0:48.566,0:35.030,,,Am,,Toyota Gazoo Racing,GF,45.748,48.566,35.03,25.971,25.971,19.777,45.748,18.808,1:04.556,29.758,1:34.314,13.89,1:48.204,21.140,2:09.344,129.344,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,7,2:10.133,0,,46.288,0,48.826,0,35.019,0,145.6,15:07.539,13:01:46.436,0:46.288,0:48.826,0:35.019,,,Am,,Toyota Gazoo Racing,GF,46.288,48.826,35.019,25.934,25.934,20.354,46.288,18.948,1:05.236,29.878,1:35.114,13.781,1:48.895,21.238,2:10.133,130.133,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,8,2:09.445,0,,45.889,0,48.622,0,34.934,0,146.4,17:16.984,13:03:55.881,0:45.889,0:48.622,0:34.934,,,Am,,Toyota Gazoo Racing,GF,45.889,48.622,34.934,26.047,26.047,19.842,45.889,18.888,1:04.777,29.734,1:34.511,13.813,1:48.324,21.121,2:09.445,129.445,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,9,2:12.969,0,,46.105,0,51.541,0,35.323,0,142.5,19:29.953,13:06:08.850,0:46.105,0:51.541,0:35.323,,,Am,,Toyota Gazoo Racing,GF,46.105,51.541,35.323,26.143,26.143,19.962,46.105,,,,1:37.646,13.889,1:51.535,21.434,2:12.969,132.969,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,11,2:14.723,0,,50.567,0,48.923,0,35.233,0,140.6,24:39.002,13:11:17.899,0:50.567,0:48.923,0:35.233,,,Am,,Toyota Gazoo Racing,GF,50.567,48.923,35.233,30.627,30.627,19.94,50.567,19.076,1:09.643,29.847,1:39.490,13.89,1:53.380,21.343,2:14.723,134.723,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,12,2:09.606,0,,45.817,0,48.717,0,35.072,0,146.2,26:48.608,13:13:27.505,0:45.817,0:48.717,0:35.072,,,Am,,Toyota Gazoo Racing,GF,45.817,48.717,35.072,26.01,26.01,19.807,45.817,18.948,1:04.765,29.769,1:34.534,13.929,1:48.463,21.143,2:09.606,129.606,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,14,2:09.341,0,,45.686,0,48.753,0,34.902,0,146.5,31:07.351,13:17:46.248,0:45.686,0:48.753,0:34.902,,,Am,,Toyota Gazoo Racing,GF,45.686,48.753,34.902,25.796,25.796,19.89,45.686,18.898,1:04.584,29.855,1:34.439,13.833,1:48.272,21.069,2:09.341,129.341,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,15,2:09.509,0,,45.828,0,48.427,0,35.254,0,146.3,33:16.860,13:19:55.757,0:45.828,0:48.427,0:35.254,,,Am,,Toyota Gazoo Racing,GF,45.828,48.427,35.254,25.793,25.793,20.035,45.828,18.894,1:04.722,29.533,1:34.255,14.071,1:48.326,21.183,2:09.509,129.50900000000001,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,16,2:09.422,0,,45.802,0,48.567,0,35.053,0,146.4,35:26.282,13:22:05.179,0:45.802,0:48.567,0:35.053,,,Am,,Toyota Gazoo Racing,GF,45.802,48.567,35.053,25.958,25.958,19.844,45.802,18.909,1:04.711,29.658,1:34.369,13.875,1:48.244,21.178,2:09.422,129.422,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,17,2:09.785,0,,45.937,0,48.786,0,35.062,0,146.0,37:36.067,13:24:14.964,0:45.937,0:48.786,0:35.062,,,Am,,Toyota Gazoo Racing,GF,45.937,48.786,35.062,25.868,25.868,20.069,45.937,19.035,1:04.972,29.751,1:34.723,13.826,1:48.549,21.236,2:09.785,129.785,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,18,2:09.741,0,,46.083,0,48.605,0,35.053,0,146.0,39:45.808,13:26:24.705,0:46.083,0:48.605,0:35.053,,,Am,,Toyota Gazoo Racing,GF,46.083,48.605,35.053,26.065,26.065,20.018,46.083,18.948,1:05.031,29.657,1:34.688,13.855,1:48.543,21.198,2:09.741,129.74099999999999,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,19,2:09.626,0,,45.861,0,48.785,0,34.980,0,146.2,41:55.434,13:28:34.331,0:45.861,0:48.785,0:34.980,,,Am,,Toyota Gazoo Racing,GF,45.861,48.785,34.98,25.915,25.915,19.946,45.861,19.047,1:04.908,29.738,1:34.646,13.854,1:48.500,21.126,2:09.626,129.626,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,20,2:09.147,0,,45.895,0,48.371,0,34.881,2,146.7,44:04.581,13:30:43.478,0:45.895,0:48.371,0:34.881,,,Am,,Toyota Gazoo Racing,GF,45.895,48.371,34.881,25.875,25.875,20.02,45.895,18.933,1:04.828,29.438,1:34.266,13.755,1:48.021,21.126,2:09.147,129.147,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
55,1,21,2:09.875,0,,45.982,0,48.475,0,35.418,0,145.9,46:14.456,13:32:53.353,0:45.982,0:48.475,0:35.418,,,Am,,Toyota Gazoo Racing,FF,45.982,48.475,35.418,25.93,25.93,20.052,45.982,19.05,1:05.032,29.425,1:34.457,13.823,1:48.280,21.595,2:09.875,129.875,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.834,129.248,21,,,,
61,1,1,2:25.401,0,,54.477,0,54.385,0,36.539,0,130.3,2:25.401,12:49:04.298,0:54.477,0:54.385,0:36.539,,,Am,,Toyota Gazoo Racing,GF,54.477,54.385,36.539,32.117,32.117,22.36,54.477,20.627,1:15.104,33.758,1:48.862,14.603,2:03.465,21.936,2:25.401,145.401,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,2,2:12.594,0,,47.156,0,49.477,2,35.961,0,142.9,4:37.995,12:51:16.892,0:47.156,0:49.477,0:35.961,,,Am,,Toyota Gazoo Racing,GF,47.156,49.477,35.961,27.007,27.007,20.149,47.156,19.175,1:06.331,30.302,1:36.633,14.139,1:50.772,21.822,2:12.594,132.594,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,3,2:11.710,0,,46.385,0,49.512,0,35.813,0,143.8,6:49.705,12:53:28.602,0:46.385,0:49.512,0:35.813,,,Am,,Toyota Gazoo Racing,GF,46.385,49.512,35.813,26.376,26.376,20.009,46.385,19.26,1:05.645,30.252,1:35.897,14.165,1:50.062,21.648,2:11.710,131.71,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,4,2:12.123,0,,46.557,0,49.795,0,35.771,0,143.4,9:01.828,12:55:40.725,0:46.557,0:49.795,0:35.771,,,Am,,Toyota Gazoo Racing,GF,46.557,49.795,35.771,26.463,26.463,20.094,46.557,19.215,1:05.772,30.58,1:36.352,14.294,1:50.646,21.477,2:12.123,132.123,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,5,2:11.940,0,,46.528,0,49.534,0,35.878,0,143.6,11:13.768,12:57:52.665,0:46.528,0:49.534,0:35.878,,,Am,,Toyota Gazoo Racing,GF,46.528,49.534,35.878,26.271,26.271,20.257,46.528,19.179,1:05.707,30.355,1:36.062,14.252,1:50.314,21.626,2:11.940,131.94,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,6,2:12.966,0,,47.028,0,49.837,0,36.101,0,142.5,13:26.734,13:00:05.631,0:47.028,0:49.837,0:36.101,,,Am,,Toyota Gazoo Racing,GF,47.028,49.837,36.101,26.336,26.336,20.692,47.028,19.329,1:06.357,30.508,1:36.865,14.243,1:51.108,21.858,2:12.966,132.966,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,7,2:12.503,0,,46.880,0,49.764,0,35.859,0,143.0,15:39.237,13:02:18.134,0:46.880,0:49.764,0:35.859,,,Am,,Toyota Gazoo Racing,GF,46.88,49.764,35.859,26.243,26.243,20.637,46.880,19.239,1:06.119,30.525,1:36.644,14.277,1:50.921,21.582,2:12.503,132.503,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,8,2:12.166,0,,46.615,0,49.763,0,35.788,0,143.3,17:51.403,13:04:30.300,0:46.615,0:49.763,0:35.788,,,Am,,Toyota Gazoo Racing,GF,46.615,49.763,35.788,26.261,26.261,20.354,46.615,19.349,1:05.964,30.414,1:36.378,14.18,1:50.558,21.608,2:12.166,132.166,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,9,2:12.750,0,,46.707,0,49.736,0,36.307,0,142.7,20:04.153,13:06:43.050,0:46.707,0:49.736,0:36.307,,,Am,,Toyota Gazoo Racing,GF,46.707,49.736,36.307,26.541,26.541,20.166,46.707,19.278,1:05.985,30.458,1:36.443,14.416,1:50.859,21.891,2:12.750,132.75,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,10,2:13.948,0,,47.302,0,50.188,0,36.458,0,141.4,22:18.101,13:08:56.998,0:47.302,0:50.188,0:36.458,,,Am,,Toyota Gazoo Racing,GF,47.302,50.188,36.458,26.954,26.954,20.348,47.302,19.504,1:06.806,30.684,1:37.490,14.502,1:51.992,21.956,2:13.948,133.948,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,11,2:13.405,0,,47.406,0,50.109,0,35.890,0,142.0,24:31.506,13:11:10.403,0:47.406,0:50.109,0:35.890,,,Am,,Toyota Gazoo Racing,GF,47.406,50.109,35.89,26.73,26.73,20.676,47.406,19.747,1:07.153,30.362,1:37.515,14.425,1:51.940,21.465,2:13.405,133.405,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,12,2:12.165,0,,46.631,0,49.702,0,35.832,0,143.3,26:43.671,13:13:22.568,0:46.631,0:49.702,0:35.832,,,Am,,Toyota Gazoo Racing,GF,46.631,49.702,35.832,26.509,26.509,20.122,46.631,19.283,1:05.914,30.419,1:36.333,14.197,1:50.530,21.635,2:12.165,132.165,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,14,2:12.553,0,,46.700,0,49.85,0,36.003,0,142.9,31:08.705,13:17:47.602,0:46.700,0:49.850,0:36.003,,,Am,,Toyota Gazoo Racing,GF,46.7,49.85,36.003,26.588,26.588,20.112,46.700,19.345,1:06.045,30.505,1:36.550,14.233,1:50.783,21.770,2:12.553,132.553,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,15,2:12.029,0,,46.578,0,49.706,0,35.745,0,143.5,33:20.734,13:19:59.631,0:46.578,0:49.706,0:35.745,,,Am,,Toyota Gazoo Racing,GF,46.578,49.706,35.745,26.382,26.382,20.196,46.578,19.253,1:05.831,30.453,1:36.284,14.189,1:50.473,21.556,2:12.029,132.029,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,16,2:11.340,2,,46.167,2,49.617,0,35.556,2,144.2,35:32.074,13:22:10.971,0:46.167,0:49.617,0:35.556,,,Am,,Toyota Gazoo Racing,GF,46.167,49.617,35.556,26.137,26.137,20.03,46.167,19.31,1:05.477,30.307,1:35.784,14.088,1:49.872,21.468,2:11.340,131.34,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,17,2:12.918,0,,47.327,0,49.804,0,35.787,0,142.5,37:44.992,13:24:23.889,0:47.327,0:49.804,0:35.787,,,Am,,Toyota Gazoo Racing,GF,47.327,49.804,35.787,27.056,27.056,20.271,47.327,19.396,1:06.723,30.408,1:37.131,14.299,1:51.430,21.488,2:12.918,132.918,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,18,2:12.896,0,,46.781,0,49.88,0,36.235,0,142.6,39:57.888,13:26:36.785,0:46.781,0:49.880,0:36.235,,,Am,,Toyota Gazoo Racing,GF,46.781,49.88,36.235,26.51,26.51,20.271,46.781,19.397,1:06.178,30.483,1:36.661,14.178,1:50.839,22.057,2:12.896,132.89600000000002,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,19,2:12.615,0,,46.749,0,49.975,0,35.891,0,142.9,42:10.503,13:28:49.400,0:46.749,0:49.975,0:35.891,,,Am,,Toyota Gazoo Racing,GF,46.749,49.975,35.891,26.559,26.559,20.19,46.749,19.333,1:06.082,30.642,1:36.724,14.253,1:50.977,21.638,2:12.615,132.615,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,20,2:12.383,0,,46.655,0,49.962,0,35.766,0,143.1,44:22.886,13:31:01.783,0:46.655,0:49.962,0:35.766,,,Am,,Toyota Gazoo Racing,GF,46.655,49.962,35.766,26.456,26.456,20.199,46.655,19.541,1:06.196,30.421,1:36.617,14.161,1:50.778,21.605,2:12.383,132.383,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
61,1,21,2:12.297,0,,46.626,0,49.758,0,35.913,0,143.2,46:35.183,13:33:14.080,0:46.626,0:49.758,0:35.913,,,Am,,Toyota Gazoo Racing,FF,46.626,49.758,35.913,26.441,26.441,20.185,46.626,19.462,1:06.088,30.296,1:36.384,14.223,1:50.607,21.690,2:12.297,132.297,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,131.34,132.063,21,,,,
7,1,1,2:11.241,0,,47.459,0,48.96,0,34.822,0,144.4,2:11.241,12:48:50.138,0:47.459,0:48.960,0:34.822,,,Am,,Toyota Gazoo Racing,GF,47.459,48.96,34.822,27.387,27.387,20.072,47.459,18.93,1:06.389,30.03,1:36.419,13.718,1:50.137,21.104,2:11.241,131.24099999999999,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.768,129.187,21,,,,
7,1,2,2:09.248,0,,45.785,0,48.504,0,34.959,0,146.6,4:20.489,12:50:59.386,0:45.785,0:48.504,0:34.959,,,Am,,Toyota Gazoo Racing,GF,45.785,48.504,34.959,25.888,25.888,19.897,45.785,18.716,1:04.501,29.788,1:34.289,13.824,1:48.113,21.135,2:09.248,129.248,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.768,129.187,21,,,,
7,1,3,2:09.001,0,,45.766,0,48.521,0,34.714,0,146.9,6:29.490,12:53:08.387,0:45.766,0:48.521,0:34.714,,,Am,,Toyota Gazoo Racing,GF,45.766,48.521,34.714,25.842,25.842,19.924,45.766,18.749,1:04.515,29.772,1:34.287,13.667,1:47.954,21.047,2:09.001,129.001,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.768,129.187,21,,,,
7,1,4,2:08.935,0,,45.581,2,48.494,0,34.860,0,146.9,8:38.425,12:55:17.322,0:45.581,0:48.494,0:34.860,,,Am,,Toyota Gazoo Racing,GF,45.581,48.494,34.86,25.809,25.809,19.772,45.581,18.747,1:04.328,29.747,1:34.075,13.742,1:47.817,21.118,2:08.935,128.935,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.768,129.187,21,,,,
7,1,5,2:09.324,0,,45.898,0,48.491,0,34.935,0,146.5,10:47.749,12:57:26.646,0:45.898,0:48.491,0:34.935,,,Am,,Toyota Gazoo Racing,GF,45.898,48.491,34.935,25.945,25.945,19.953,45.898,18.717,1:04.615,29.774,1:34.389,13.792,1:48.181,21.143,2:09.324,129.324,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.768,129.187,21,,,,
7,1,6,2:09.347,0,,45.727,0,48.686,0,34.934,0,146.5,12:57.096,12:59:35.993,0:45.727,0:48.686,0:34.934,,,Am,,Toyota Gazoo Racing,GF,45.727,48.686,34.934,25.826,25.826,19.901,45.727,18.823,1:04.550,29.863,1:34.413,13.81,1:48.223,21.124,2:09.347,129.347,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.768,129.187,21,,,,
7,1,7,2:10.703,0,,47.087,0,48.446,0,35.170,0,144.9,15:07.799,13:01:46.696,0:47.087,0:48.446,0:35.170,,,Am,,Toyota Gazoo Racing,GF,47.087,48.446,35.17,26.091,26.091,20.996,47.087,18.661,1:05.748,29.785,1:35.533,14.068,1:49.601,21.102,2:10.703,130.703,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.768,129.187,21,,,,
7,1,8,2:09.328,0,,46.159,0,48.243,0,34.926,0,146.5,17:17.127,13:03:56.024,0:46.159,0:48.243,0:34.926,,,Am,,Toyota Gazoo Racing,GF,46.159,48.243,34.926,26.278,26.278,19.881,46.159,18.693,1:04.852,29.55,1:34.402,13.955,1:48.357,20.971,2:09.328,129.328,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.768,129.187,21,,,,
7,1,9,2:12.703,0,,46.286,0,51.496,0,34.921,0,142.8,19:29.830,13:06:08.727,0:46.286,0:51.496,0:34.921,,,Am,,Toyota Gazoo Racing,GF,46.286,51.496,34.921,26.197,26.197,20.089,46.286,,,,1:37.782,13.839,1:51.621,21.082,2:12.703,132.703,VIR,2,31.946976744186042,42.61627906976744,60.89953488372094,0,10.481860465116279,128.768,129.187,21,,,,
